primary	mature	RBP	value
hsa-mir-16-1	hsa-miR-16	APOBEC3B	0.882055364813985
hsa-mir-16-1	hsa-miR-16	RTCB	0.73436806542005
hsa-mir-16-1	hsa-miR-16	DDX23	0
hsa-mir-16-1	hsa-miR-16	RBM47	5.6
hsa-mir-16-1	hsa-miR-16	PRMT1	1.28111495803667
hsa-mir-16-1	hsa-miR-16	RBM6	0
hsa-mir-16-1	hsa-miR-16	SUGP1	0
hsa-mir-16-1	hsa-miR-16	PLRG1	0
hsa-mir-16-1	hsa-miR-16	RBM17	0
hsa-mir-16-1	hsa-miR-16	RBM5	0
hsa-mir-16-1	hsa-miR-16	AQR	0
hsa-mir-16-1	hsa-miR-16	XAB2	0
hsa-mir-16-1	hsa-miR-16	PAXBP1	0
hsa-mir-16-1	hsa-miR-16	PURA	0
hsa-mir-16-1	hsa-miR-16	PURB	0
hsa-mir-16-1	hsa-miR-16	PLOD1	0
hsa-mir-16-1	hsa-miR-16	SF3B5	0
hsa-mir-16-1	hsa-miR-16	U2SURP	0
hsa-mir-16-1	hsa-miR-16	RBM10	0
hsa-mir-16-1	hsa-miR-16	CHERP	0
hsa-mir-16-1	hsa-miR-16	CCAR1	0
hsa-mir-16-1	hsa-miR-16	HNRNPA0	0.223432426820726
hsa-mir-16-1	hsa-miR-16	ESRP1	0
hsa-mir-16-1	hsa-miR-16	TRMT10C	0
hsa-mir-16-1	hsa-miR-16	RBM4	0
hsa-mir-16-1	hsa-miR-16	RBM4B	0
hsa-mir-16-1	hsa-miR-16	ADARB1	0
hsa-mir-16-2	hsa-miR-16	FUS	0.546129461792112
hsa-mir-16-2	hsa-miR-16	RBM14	1.02851007450715
hsa-mir-16-2	hsa-miR-16	SAFB	0
hsa-mir-16-2	hsa-miR-16	APOBEC3B	0.634588910450979
hsa-mir-16-2	hsa-miR-16	TAF15	1.21338580407151
hsa-mir-16-2	hsa-miR-16	DDX23	0
hsa-mir-16-2	hsa-miR-16	DDX1	0.33188947204977
hsa-mir-16-2	hsa-miR-16	HNRNPL	2.00737698005203
hsa-mir-16-2	hsa-miR-16	RTCB	0.78066094964742
hsa-mir-16-2	hsa-miR-16	NUDT16L1	0
hsa-mir-16-2	hsa-miR-16	GRSF1	0
hsa-mir-16-2	hsa-miR-16	HNRNPF	0.468337741856042
hsa-mir-16-2	hsa-miR-16	STRBP	0.141242937853107
hsa-mir-16-2	hsa-miR-16	HNRNPH2	0.0843983602604292
hsa-mir-16-2	hsa-miR-16	HNRNPH3	0.281105571620269
hsa-mir-16-2	hsa-miR-16	ADARB1	0.966433783001715
hsa-mir-16-2	hsa-miR-16	HNRNPH1	0.822538205345348
hsa-mir-16-2	hsa-miR-16	TRMT10C	0
hsa-mir-16-2	hsa-miR-16	RBM4	0.619264915875085
hsa-mir-16-2	hsa-miR-16	RBM4B	0
hsa-mir-16-2	hsa-miR-16	RBM12B	0
hsa-mir-16-2	hsa-miR-16	SLTM	0
hsa-mir-16-2	hsa-miR-16	YBX2	0.466853408029879
hsa-mir-16-2	hsa-miR-16	C1QBP	2.71269556773054
hsa-mir-16-2	hsa-miR-16	PTBP1	1.17357662911392
hsa-mir-16-2	hsa-miR-16	PTBP3	0.114942528735632
hsa-mir-16-2	hsa-miR-16	FAM98A	0.195278979910849
hsa-mir-16-2	hsa-miR-16	FAM98B	0
hsa-mir-16-2	hsa-miR-16	MTERF3	0
hsa-mir-16-2	hsa-miR-16	ESRP1	0
hsa-mir-16-2	hsa-miR-16	RBM47	0
hsa-mir-16-2	hsa-miR-16	PRMT1	0.535679374389052
hsa-mir-16-2	hsa-miR-16	RBM6	0
hsa-mir-16-2	hsa-miR-16	SUGP1	0
hsa-mir-16-2	hsa-miR-16	PLRG1	0
hsa-mir-16-2	hsa-miR-16	CDC5L	0
hsa-mir-16-2	hsa-miR-16	CDC40	0
hsa-mir-16-2	hsa-miR-16	SF3A1	0
hsa-mir-16-2	hsa-miR-16	SF3A3	0
hsa-mir-16-2	hsa-miR-16	SF3B1	0.414098411192377
hsa-mir-16-2	hsa-miR-16	SF3B2	0.147819660014782
hsa-mir-16-2	hsa-miR-16	SF3B3	0.860825488220817
hsa-mir-16-2	hsa-miR-16	PTCD3	0
hsa-mir-16-2	hsa-miR-16	LIN28A	0.784655623365301
hsa-mir-16-2	hsa-miR-16	LIN28B	0
hsa-mir-16-2	hsa-miR-16	ZCCHC11	0
hsa-mir-16-2	hsa-miR-16	ZCCHC6	0
hsa-mir-16-2	hsa-miR-16	CCAR1	0
hsa-mir-16-2	hsa-miR-16	RBM17	0
hsa-mir-16-2	hsa-miR-16	RBM5	0
hsa-mir-16-2	hsa-miR-16	AQR	0
hsa-mir-16-2	hsa-miR-16	XAB2	0
hsa-mir-16-2	hsa-miR-16	PAXBP1	0
hsa-mir-16-2	hsa-miR-16	PURA	1.24223602484472
hsa-mir-16-2	hsa-miR-16	PURB	0
hsa-mir-16-2	hsa-miR-16	PLOD1	0
hsa-mir-16-2	hsa-miR-16	HNRNPA0	0.626564552472387
hsa-mir-16-2	hsa-miR-16	HNRNPA1	1.55741912441788
hsa-mir-16-2	hsa-miR-16	HNRNPA2B1	1.16889190493684
hsa-mir-16-2	hsa-miR-16	HNRNPA3	1.03093489421137
hsa-mir-16-2	hsa-miR-16	HNRNPK	1.78462139120278
hsa-mir-16-2	hsa-miR-16	KIN	0
hsa-mir-16-2	hsa-miR-16	TRIM71	0
hsa-mir-16-2	hsa-miR-16	G3BP2	0.0950570342205323
hsa-mir-16-2	hsa-miR-16	ZC3H7A	18.0643343815514
hsa-mir-16-2	hsa-miR-16	ZC3H7B	9.75719932241671
hsa-mir-16-2	hsa-miR-16	XRN1	0
hsa-mir-16-2	hsa-miR-16	TRIM25	3.36700336700337
hsa-mir-16-2	hsa-miR-16	ATXN2L	0.147058823529412
hsa-mir-16-2	hsa-miR-16	ATXN2	0
hsa-mir-16-2	hsa-miR-16	NUFIP2	0
hsa-mir-16-2	hsa-miR-16	TTC3	0
hsa-mir-16-2	hsa-miR-16	PAPD4	0
hsa-mir-16-2	hsa-miR-16	ZC3H11A	0
hsa-mir-16-2	hsa-miR-16	HNRNPM	1.00631377058248
hsa-mir-16-2	hsa-miR-16	ZNF346	1.5397148388849
hsa-mir-16-2	hsa-miR-16	RTCA	2.03073394545317
hsa-mir-16-2	hsa-miR-16	DHX36	0.0862068965517241
hsa-mir-16-2	hsa-miR-16	USP36	0
hsa-mir-16-2	hsa-miR-16	PATL1	0
hsa-mir-16-2	hsa-miR-16	EDC3	0
hsa-mir-16-2	hsa-miR-16	EDC4	0
hsa-mir-16-2	hsa-miR-16	SF3B4	0.586915887850467
hsa-mir-16-2	hsa-miR-16	SF3B5	0
hsa-mir-16-2	hsa-miR-16	U2SURP	0
hsa-mir-16-2	hsa-miR-16	RBM10	0
hsa-mir-16-2	hsa-miR-16	CHERP	0
hsa-mir-16-2	hsa-miR-16	DDX3Y	0
hsa-mir-16-2	hsa-miR-16	HNRNPR	1.64552308046287
hsa-mir-16-2	hsa-miR-16	SYNCRIP	1.95513262459165
hsa-mir-16-2	hsa-miR-16	ZFR	2.43586840894716
hsa-mir-16-2	hsa-miR-16	TRMT1L	0
hsa-mir-16-2	hsa-miR-16	MSI1	0
hsa-mir-16-2	hsa-miR-16	MSI2	1.23350754627638
hsa-mir-16-2	hsa-miR-16	TRIM26	0
hsa-mir-16-2	hsa-miR-16	SART3	0
hsa-mir-16-2	hsa-miR-16	RBBP6	0
hsa-mir-16-2	hsa-miR-16	CRTAP	2.11640211640212
hsa-mir-16-2	hsa-miR-16	P3H1	0
hsa-mir-16-2	hsa-miR-16	TRA2A	0.96735465319375
hsa-mir-16-2	hsa-miR-16	TRA2B	1.1305790755892
hsa-mir-16-2	hsa-miR-16	WWP1	0
hsa-mir-16-2	hsa-miR-16	WWP2	0
hsa-mir-16-2	hsa-miR-16	CPSF1	4.12615488538307
hsa-mir-16-2	hsa-miR-16	CPSF2	0
hsa-mir-16-2	hsa-miR-16	CPSF3	0
hsa-mir-16-2	hsa-miR-16	CPSF4	0
hsa-mir-16-2	hsa-miR-16	NUDT21	0.716845878136201
hsa-mir-16-2	hsa-miR-16	CPSF6	0
hsa-mir-16-2	hsa-miR-16	CPSF7	0
hsa-mir-16-2	hsa-miR-16	CSTF2	0
hsa-mir-16-2	hsa-miR-16	CSTF3	0
hsa-mir-16-2	hsa-miR-16	FIP1L1	1.73913043478261
hsa-mir-16-2	hsa-miR-16	WDR33	0
hsa-mir-16-2	hsa-miR-16	SYMPK	3.33333333333333
hsa-mir-16-2	hsa-miR-16	EPRS	0.170065801482445
hsa-mir-16-2	hsa-miR-16	RARS	0.204984110664548
hsa-mir-16-2	hsa-miR-16	IARS	0.0416536499010726
hsa-mir-16-2	hsa-miR-16	LARS	0
hsa-mir-16-2	hsa-miR-16	DARS	0.990394061779885
hsa-mir-16-2	hsa-miR-16	QARS	0.194094400988541
hsa-mir-16-2	hsa-miR-16	MARS	0.352119249528594
hsa-mir-16-2	hsa-miR-16	KARS	0.0764525993883792
hsa-mir-16-2	hsa-miR-16	AIMP1	0
hsa-mir-16-2	hsa-miR-16	AIMP2	0
hsa-mir-16-2	hsa-miR-16	ZNF385A	0
hsa-mir-16-2	hsa-miR-16	LARP7	0.464659747974197
hsa-mir-16-2	hsa-miR-16	DZIP3	0
hsa-mir-16-2	hsa-miR-16	TIAL1	0
hsa-mir-16-2	hsa-miR-16	MYEF2	0
hsa-mir-16-2	hsa-miR-16	RBFOX2	0.764307228915663
hsa-mir-16-2	hsa-miR-16	KNOP1	0
hsa-mir-16-2	hsa-miR-16	DHX37	0.343177467869839
hsa-mir-16-2	hsa-miR-16	DDX21	0.966473688854825
hsa-mir-16-2	hsa-miR-16	LRPPRC	0.974160057782669
hsa-mir-16-2	hsa-miR-16	RBM45	0
hsa-mir-16-2	hsa-miR-16	RBMS1	9.95920745920746
hsa-mir-16-2	hsa-miR-16	RBMS2	7.85454545454545
hsa-mir-16-2	hsa-miR-16	HARS2	4.77019965251523
hsa-mir-16-2	hsa-miR-16	SUGP2	0.290697674418605
hsa-mir-16-2	hsa-miR-16	MATR3	0.988897042068956
hsa-mir-16-2	hsa-miR-16	YBX3	0.648491897796071
hsa-mir-16-2	hsa-miR-16	YBX1	1.51457230962659
hsa-mir-16-2	hsa-miR-16	LCORL	0
hsa-mir-16-2	hsa-miR-16	NOL4L	0
hsa-mir-16-2	hsa-miR-16	QKI	0
hsa-mir-16-2	hsa-miR-16	PUF60	0.750148544266191
hsa-mir-16-2	hsa-miR-16	LSM10	0
hsa-mir-16-2	hsa-miR-16	LSM11	0
hsa-mir-16-2	hsa-miR-16	CASC3	0
hsa-mir-16-2	hsa-miR-16	NONO	1.31406484467743
hsa-mir-16-2	hsa-miR-16	SFPQ	1.22849303850247
hsa-mir-16-2	hsa-miR-16	TRIM56	0
hsa-mir-16-2	hsa-miR-16	PDCD11	0.984325445109126
hsa-mir-16-2	hsa-miR-16	UPF1	0.185503590278414
hsa-mir-16-2	hsa-miR-16	NOL6	0.398337595907928
hsa-mir-16-2	hsa-miR-16	ERAL1	0.230414746543779
hsa-mir-16-2	hsa-miR-16	UTP20	1.11134491498142
hsa-mir-16-2	hsa-miR-16	LARP6	0
hsa-mir-16-2	hsa-miR-16	ZC3H10	0
hsa-mir-16-2	hsa-miR-16	C9ORF114	0
hsa-mir-16-2	hsa-miR-16	SF1	0
hsa-mir-16-2	hsa-miR-16	PUM1	0
hsa-mir-16-2	hsa-miR-16	PUM2	0
hsa-mir-16-2	hsa-miR-16	ELAC1	0
hsa-mir-16-2	hsa-miR-16	ZNF106	0
hsa-mir-16-2	hsa-miR-16	DDX49	0
hsa-mir-16-2	hsa-miR-16	CELF2	0
hsa-mir-16-2	hsa-miR-16	CELF1	0
hsa-mir-16-2	hsa-miR-16	PIP5K1A	0
hsa-mir-16-2	hsa-miR-16	EIF2AK2	0.173177975883881
hsa-mir-16-2	hsa-miR-16	IGF2BP2	1.28063977001221
hsa-mir-16-2	hsa-miR-16	IGF2BP3	1.39286689086892
hsa-mir-16-2	hsa-miR-16	PGAM5	0
hsa-mir-16-2	hsa-miR-16	IGF2BP1	0.728798608078301
hsa-mir-16-2	hsa-miR-16	DCP1A	0
hsa-mir-16-2	hsa-miR-16	DCP1B	0
hsa-mir-16-2	hsa-miR-16	DCP2	0
hsa-mir-16-2	hsa-miR-16	CSTF1	0
hsa-mir-16-2	hsa-miR-16	DDX3X	0.921126122108476
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DDX3X	1.12222604861314
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DDX3Y	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPR	0.788298627056331
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ZFR	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	TRMT1L	34.7222222222222
hsa-mir-17	hsa-miR-106a+hsa-miR-17	MSI1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SYNCRIP	1.05887032152441
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DCP1B	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DCP2	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	LARP7	1.36325419856434
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DZIP3	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	TIAL1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	MYEF2	6.12227505439831
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBFOX2	0.660140562248996
hsa-mir-17	hsa-miR-106a+hsa-miR-17	KNOP1	1.27573245847501
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBMS1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBMS2	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HARS2	10.1353450620856
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SUGP2	0.387596899224806
hsa-mir-17	hsa-miR-106a+hsa-miR-17	MATR3	1.07656910520558
hsa-mir-17	hsa-miR-106a+hsa-miR-17	YBX3	0.398909124938351
hsa-mir-17	hsa-miR-106a+hsa-miR-17	YBX1	1.02813760581618
hsa-mir-17	hsa-miR-106a+hsa-miR-17	YBX2	0.466853408029879
hsa-mir-17	hsa-miR-106a+hsa-miR-17	C1QBP	0.99353650064937
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DHX37	0.468963631391851
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DDX21	0.931407520509026
hsa-mir-17	hsa-miR-106a+hsa-miR-17	LRPPRC	0.41825825236906
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBM45	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PTCD3	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	TRIM56	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PDCD11	1.14281739723114
hsa-mir-17	hsa-miR-106a+hsa-miR-17	UPF1	0.777693623041754
hsa-mir-17	hsa-miR-106a+hsa-miR-17	NOL6	0.363636363636364
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ERAL1	0.230414746543779
hsa-mir-17	hsa-miR-106a+hsa-miR-17	UTP20	0.793804276290981
hsa-mir-17	hsa-miR-106a+hsa-miR-17	QKI	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PUF60	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	LSM10	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	LSM11	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CASC3	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	NONO	1.59612673117203
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SFPQ	1.77078012371134
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ZNF106	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DDX49	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CELF2	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CELF1	0.14903129657228
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PIP5K1A	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	EIF2AK2	0.169629462739946
hsa-mir-17	hsa-miR-106a+hsa-miR-17	LARP6	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ZC3H10	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	C9ORF114	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SF1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PUM1	0.178571428571429
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PUM2	0.422535211267606
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ELAC1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	IGF2BP1	2.11412305596073
hsa-mir-17	hsa-miR-106a+hsa-miR-17	IGF2BP2	0.951284163487502
hsa-mir-17	hsa-miR-106a+hsa-miR-17	IGF2BP3	2.04370072796243
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PGAM5	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CSTF1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	LCORL	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	NOL4L	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPK	1.60699171570088
hsa-mir-17	hsa-miR-106a+hsa-miR-17	KIN	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	TRIM71	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	G3BP2	0.142585551330798
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ZC3H7A	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ZC3H7B	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	XRN1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	TRIM25	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ATXN2L	0.147058823529412
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ATXN2	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	NUFIP2	0.146520146520146
hsa-mir-17	hsa-miR-106a+hsa-miR-17	TTC3	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PAPD4	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ZC3H11A	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPM	3.24394526746032
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ZNF346	0.0767165324127349
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RTCA	1.37563548378327
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DHX36	0.690290844367947
hsa-mir-17	hsa-miR-106a+hsa-miR-17	USP36	13.0952380952381
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PATL1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	EDC3	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	EDC4	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DCP1A	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ZNF385A	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	LIN28A	0.871839581517001
hsa-mir-17	hsa-miR-106a+hsa-miR-17	LIN28B	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ZCCHC11	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ZCCHC6	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPL	0.895018496784171
hsa-mir-17	hsa-miR-106a+hsa-miR-17	STRBP	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	NUDT16L1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	MSI2	0.38197313318353
hsa-mir-17	hsa-miR-106a+hsa-miR-17	TRIM26	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SART3	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBBP6	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CRTAP	1.58730158730159
hsa-mir-17	hsa-miR-106a+hsa-miR-17	P3H1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	TRA2A	0.523895673149405
hsa-mir-17	hsa-miR-106a+hsa-miR-17	TRA2B	1.23450818263469
hsa-mir-17	hsa-miR-106a+hsa-miR-17	WWP1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	WWP2	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CPSF1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CPSF2	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CPSF3	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CPSF4	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	NUDT21	1.7006421744325
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CPSF6	0.870827285921626
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CPSF7	0.714285714285714
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CSTF2	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CSTF3	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	FIP1L1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	WDR33	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SYMPK	0.323624595469256
hsa-mir-17	hsa-miR-106a+hsa-miR-17	EPRS	0.224871517748314
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RARS	0.444830311117393
hsa-mir-17	hsa-miR-106a+hsa-miR-17	IARS	0.155244853330273
hsa-mir-17	hsa-miR-106a+hsa-miR-17	LARS	0.111111111111111
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DARS	0.784375743228703
hsa-mir-17	hsa-miR-106a+hsa-miR-17	QARS	0.139985000913157
hsa-mir-17	hsa-miR-106a+hsa-miR-17	MARS	0.111529346159208
hsa-mir-17	hsa-miR-106a+hsa-miR-17	KARS	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	AIMP1	0.165837479270315
hsa-mir-17	hsa-miR-106a+hsa-miR-17	AIMP2	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SF3B4	0.4
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SF3B5	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	U2SURP	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBM10	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CHERP	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CCAR1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBM17	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBM5	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	GRSF1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPF	0.757507809434486
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPH1	0.92819766876383
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPH2	0.195636733475946
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPH3	0.302397727256931
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ADARB1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	ESRP1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	TRMT10C	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBM4	0.192307692307692
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBM4B	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBM12B	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SLTM	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PTBP1	0.780559416593899
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PTBP3	0.0574712643678161
hsa-mir-17	hsa-miR-106a+hsa-miR-17	FAM98A	0.984137888145596
hsa-mir-17	hsa-miR-106a+hsa-miR-17	FAM98B	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	MTERF3	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	APOBEC3B	2.57435146009516
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RTCB	0.972845671580473
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DDX23	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBM47	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PRMT1	0.826446280991736
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBM6	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SUGP1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PLRG1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CDC5L	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	CDC40	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SF3A1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SF3A3	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SF3B1	0.466923813327757
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SF3B2	0.269031781226903
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SF3B3	0.839375675152591
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PLOD1	0.186335403726708
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPA0	0.890239815764216
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPA1	1.63864994934612
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPA2B1	1.58608998651923
hsa-mir-17	hsa-miR-106a+hsa-miR-17	HNRNPA3	1.71043051728433
hsa-mir-17	hsa-miR-106a+hsa-miR-17	XAB2	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PAXBP1	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PURA	0.803183527436019
hsa-mir-17	hsa-miR-106a+hsa-miR-17	AQR	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	SAFB	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	FUS	1.17445112935419
hsa-mir-17	hsa-miR-106a+hsa-miR-17	TAF15	1.26653302957021
hsa-mir-17	hsa-miR-106a+hsa-miR-17	PURB	0
hsa-mir-17	hsa-miR-106a+hsa-miR-17	DDX1	0.788426979585038
hsa-mir-17	hsa-miR-106a+hsa-miR-17	RBM14	1.76415365476597
hsa-mir-18a	hsa-miR-18a	RBM6	0
hsa-mir-18a	hsa-miR-18a	SUGP1	0
hsa-mir-18a	hsa-miR-18a	PRMT1	0
hsa-mir-18a	hsa-miR-18a	APOBEC3B	2.62145262145262
hsa-mir-18a	hsa-miR-18a	RTCB	2.2781986269722
hsa-mir-18a	hsa-miR-18a	DDX23	0
hsa-mir-18a	hsa-miR-18a	DDX1	2.34857850632463
hsa-mir-18a	hsa-miR-18a	LIN28A	1.3077593722755
hsa-mir-18a	hsa-miR-18a	LIN28B	0
hsa-mir-18a	hsa-miR-18a	ZCCHC11	0
hsa-mir-18a	hsa-miR-18a	RBM47	0
hsa-mir-18a	hsa-miR-18a	HNRNPF	0.676988303815416
hsa-mir-18a	hsa-miR-18a	HNRNPH1	0.835015962013497
hsa-mir-18a	hsa-miR-18a	HNRNPH2	0
hsa-mir-18a	hsa-miR-18a	HNRNPH3	0.603422674484579
hsa-mir-18a	hsa-miR-18a	ADARB1	0
hsa-mir-18a	hsa-miR-18a	ESRP1	0
hsa-mir-18a	hsa-miR-18a	TRMT10C	0
hsa-mir-18a	hsa-miR-18a	RBM4	0
hsa-mir-18a	hsa-miR-18a	RBM4B	0
hsa-mir-18a	hsa-miR-18a	RBM12B	0
hsa-mir-18a	hsa-miR-18a	SLTM	0
hsa-mir-18a	hsa-miR-18a	SAFB	0
hsa-mir-18a	hsa-miR-18a	FUS	0.360798071651789
